Class,parClass,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,disHoliday_detail,month,dayOfWeek,dayOfYear,weekOfYear,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,classWeekdayRatio,parClassWeekdayRatio
1103,11,2015/3/27,0,0,1,0,0,3,4,86,13,5.29,24.77,0.00985,0.14284,0,0.383333333,7,0,0,0.161290323,1,0,3.833333333,0.034482759,0.053231939
1103,11,2015/3/28,0,0,2,0,0,3,5,87,13,5.29,24.77,0.00788,0.10803,0,0.383333333,7,0,0,0.161290323,1,0,3.833333333,0.034482759,0.098859316
1103,11,2015/3/29,0,0,2,0,0,3,6,88,13,5.29,24.77,0.02313,0.10803,0,0.383333333,7,0,0,0.161290323,1,0,3.833333333,0.068965517,0.091254753
1103,11,2015/3/30,0,0,1,0,0,3,0,89,14,5.29,24.77,0.22891,0.32881,0,0.383333333,7,0,0,0.161290323,1,0,3.833333333,0.137931034,0.114068441
1103,11,2015/3/31,0,0,1,0,0,3,1,90,14,5.29,24.77,0.02705,0.20741,0,0.383333333,7,0,0,0.161290323,1,0,3.833333333,0.344827586,0.197718631
1103,11,2015/4/1,7,0,1,0.6,13,4,2,91,14,5.29,24.77,0.22891,0.32881,0,0.383333333,7,0,0,0.161290323,1,0,3.833333333,0.310344828,0.30418251
1104,11,2015/1/1,0,0,3,1,1,1,3,1,1,1.13,24.77,0.02432,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/1/2,0,0,3,1,2,1,4,2,1,1.13,24.77,0.02705,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/1/3,0,0,3,1,3,1,5,3,1,1.13,24.77,0.03484,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/1/4,0,0,1,0.5,8,1,6,4,1,1.13,24.77,0.00595,0.04399,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/1/5,0,0,1,0.3,9,1,0,5,2,1.13,24.77,0.0173,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/1/6,0,0,1,0.3,10,1,1,6,2,1.13,24.77,0.01601,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/1/7,0,0,1,0,0,1,2,7,2,1.13,24.77,0.00583,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/1/8,0,0,1,0,0,1,3,8,2,1.13,24.77,0.00227,0.02,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/1/9,0,0,1,0,0,1,4,9,2,1.13,24.77,0.00583,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/1/10,0,0,2,0,0,1,5,10,2,1.13,24.77,0.03739,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/1/11,0,0,2,0,0,1,6,11,2,1.13,24.77,0.02233,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/1/12,0,0,1,0,0,1,0,12,3,1.13,24.77,0.02233,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/1/13,0,0,1,0,0,1,1,13,3,1.13,24.77,0.03484,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/1/14,0,0,1,0,0,1,2,14,3,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/1/15,0,0,1,0,0,1,3,15,3,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/1/16,0,0,1,0,0,1,4,16,3,1.13,24.77,0.00583,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/1/17,0,0,2,0,0,1,5,17,3,1.13,24.77,0.01307,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/1/18,0,0,2,0,0,1,6,18,3,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/1/19,0,0,1,0,0,1,0,19,4,1.13,24.77,0.01583,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/1/20,0,0,1,0,0,1,1,20,4,1.13,24.77,0.01166,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/1/21,0,0,1,0,0,1,2,21,4,1.13,24.77,0.02331,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/1/22,0,0,1,0,0,1,3,22,4,1.13,24.77,0.0173,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/1/23,0,0,1,0,0,1,4,23,4,1.13,24.77,0.02705,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/1/24,0,0,2,0,0,1,5,24,4,1.13,24.77,0.02215,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/1/25,0,0,2,0,0,1,6,25,4,1.13,24.77,0.01307,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/1/26,0,0,1,0,0,1,0,26,5,1.13,24.77,0.01601,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/1/27,0,0,1,0,0,1,1,27,5,1.13,24.77,0.03739,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/1/28,0,0,1,0,0,1,2,28,5,1.13,24.77,0.03739,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/1/29,0,0,1,0,0,1,3,29,5,1.13,24.77,0.00071,0.01509,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/1/30,0,0,1,0,0,1,4,30,5,1.13,24.77,0.02313,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/1/31,0,0,2,0,0,1,5,31,5,1.13,24.77,0.02705,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/2/1,0,0,2,0,0,2,6,32,5,1.13,24.77,0.07355,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/2/2,0,0,1,0,0,2,0,33,6,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/2/3,0,0,1,0,0,2,1,34,6,1.13,24.77,0.03739,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/2/4,0,0,1,0,0,2,2,35,6,1.13,24.77,0.07355,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/2/5,0,0,1,0,0,2,3,36,6,1.13,24.77,0.07355,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/2/6,0,0,1,0,0,2,4,37,6,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/2/7,0,0,2,0,0,2,5,38,6,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/2/8,0,0,2,0,0,2,6,39,6,1.13,24.77,0.02478,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/2/9,0,0,1,0,0,2,0,40,7,1.13,24.77,0.00626,0.02,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/2/10,0,0,1,0,0,2,1,41,7,1.13,24.77,0.03739,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/2/11,0,0,1,0,0,2,2,42,7,1.13,24.77,0.01009,0.02,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/2/12,0,0,1,0,0,2,3,43,7,1.13,24.77,0.00724,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/2/13,1,0,1,0,0,2,4,44,7,1.13,24.77,0.07355,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/2/14,0,0,2,0,0,2,5,45,7,1.13,24.77,0.00325,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/2/15,0,0,2,0.6,13,2,6,46,7,1.13,24.77,0.01754,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/2/16,0,0,1,0.6,12,2,0,47,8,1.13,24.77,0.01754,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/2/17,0,0,1,0.8,11,2,1,48,8,1.13,24.77,0.00439,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/2/18,0,0,3,1,1,2,2,49,8,1.13,24.77,0.00862,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/2/19,2,0,3,1,2,2,3,50,8,1.13,24.77,0.01754,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/2/20,0,0,3,1,3,2,4,51,8,1.13,24.77,0.01307,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/2/21,0,0,3,1,4,2,5,52,8,1.13,24.77,0.03659,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/2/22,1,0,3,1,5,2,6,53,8,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/2/23,0,0,3,1,6,2,0,54,9,1.13,24.77,0.00748,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/2/24,1,0,3,1,7,2,1,55,9,1.13,24.77,0.00218,0.00693,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/2/25,0,0,1,0.5,8,2,2,56,9,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/2/26,0,0,1,0.3,9,2,3,57,9,1.13,24.77,0.01307,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/2/27,0,0,1,0.3,10,2,4,58,9,1.13,24.77,0.00963,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/2/28,0,0,1,0,0,2,5,59,9,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/3/1,0,0,2,0,0,3,6,60,9,1.13,24.77,0.00748,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/3/2,0,0,1,0,0,3,0,61,10,1.13,24.77,0.03659,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/3/3,0,0,1,0,0,3,1,62,10,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/3/4,0,0,1,0,0,3,2,63,10,1.13,24.77,0.01583,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/3/5,0,0,1,0,0,3,3,64,10,1.13,24.77,0.01307,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/3/6,0,0,1,0,0,3,4,65,10,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/3/7,0,0,2,0,0,3,5,66,10,1.13,24.77,0.02233,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/3/8,0,0,2,0,0,3,6,67,10,1.13,24.77,0.02215,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/3/9,1,0,1,0,0,3,0,68,11,1.13,24.77,0.01166,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/3/10,0,0,1,0,0,3,1,69,11,1.13,24.77,0.0173,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/3/11,0,0,1,0,0,3,2,70,11,1.13,24.77,0.02233,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/3/12,0,0,1,0,0,3,3,71,11,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/3/13,0,0,1,0,0,3,4,72,11,1.13,24.77,0.02705,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/3/14,0,0,2,0,0,3,5,73,11,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/3/15,0,0,2,0,0,3,6,74,11,1.13,24.77,0.00589,0.01509,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/3/16,0,0,1,0,0,3,0,75,12,1.13,24.77,0.03484,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/3/17,0,0,1,0,0,3,1,76,12,1.13,24.77,0.07355,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/3/18,0,0,1,0,0,3,2,77,12,1.13,24.77,0.01754,0.14284,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/3/19,0,0,1,0,0,3,3,78,12,1.13,24.77,0.02705,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/3/20,0,0,1,0,0,3,4,79,12,1.13,24.77,0.00862,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/3/21,0,0,2,0,0,3,5,80,12,1.13,24.77,0.00862,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/3/22,0,0,2,0,0,3,6,81,12,1.13,24.77,0.02215,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/3/23,0,0,1,0,0,3,0,82,13,1.13,24.77,0.02313,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/3/24,0,0,1,0,0,3,1,83,13,1.13,24.77,0.00748,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/3/25,0,0,1,0,0,3,2,84,13,1.13,24.77,0.00252,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1104,11,2015/3/26,0,0,1,0,0,3,3,85,13,1.13,24.77,0.00153,0.01509,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.285714286,0.136882129
1104,11,2015/3/27,0,0,1,0,0,3,4,86,13,1.13,24.77,0.00862,0.10803,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.053231939
1104,11,2015/3/28,0,0,2,0,0,3,5,87,13,1.13,24.77,0.02705,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.098859316
1104,11,2015/3/29,0,0,2,0,0,3,6,88,13,1.13,24.77,0.02233,0.07125,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.091254753
1104,11,2015/3/30,0,0,1,0,0,3,0,89,14,1.13,24.77,0.22891,0.32881,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.114068441
1104,11,2015/3/31,0,0,1,0,0,3,1,90,14,1.13,24.77,0.03739,0.20741,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0.142857143,0.197718631
1104,11,2015/4/1,0,0,1,0.6,13,4,2,91,14,1.13,24.77,0.00052,0.00693,0,0.033333333,1,0,0,0.129032258,2,0,0.4,0,0.30418251
1201,12,2015/1/1,64,0,3,1,1,1,3,1,1,1411.25,2027.15,0.0173,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
1201,12,2015/1/2,66,0,3,1,2,1,4,2,1,1411.25,2027.15,0.07355,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.118837085,0.120703325
1201,12,2015/1/3,52,0,3,1,3,1,5,3,1,1411.25,2027.15,0.01754,0.14284,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.115219721,0.116225922
1201,12,2015/1/4,71,0,1,0.5,8,1,6,4,1,1411.25,2027.15,0.03739,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.133306538,0.133202742
1201,12,2015/1/5,115,0,1,0.3,9,1,0,5,2,1411.25,2027.15,0.01371,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.178858521,0.176297747
1201,12,2015/1/6,96,0,1,0.3,10,1,1,6,2,1411.25,2027.15,0.00215,0.04399,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.144694534,0.140105406
1201,12,2015/1/7,105,0,1,0,0,1,2,7,2,1411.25,2027.15,0.01113,0.14284,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.179930332,0.187397976
1201,12,2015/1/8,87,0,1,0,0,1,3,8,2,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
1201,12,2015/1/9,63,0,1,0,0,1,4,9,2,1411.25,2027.15,0.02215,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.118837085,0.120703325
1201,12,2015/1/10,63,0,2,0,0,1,5,10,2,1411.25,2027.15,0.03659,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.115219721,0.116225922
1201,12,2015/1/11,94,0,2,0,0,1,6,11,2,1411.25,2027.15,0.00626,0.02,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.133306538,0.133202742
1201,12,2015/1/12,110,0,1,0,0,1,0,12,3,1411.25,2027.15,0.00985,0.14284,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.178858521,0.176297747
1201,12,2015/1/13,85,0,1,0,0,1,1,13,3,1411.25,2027.15,0.02705,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.144694534,0.140105406
1201,12,2015/1/14,85,0,1,0,0,1,2,14,3,1411.25,2027.15,0.0173,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.179930332,0.187397976
1201,12,2015/1/15,88,0,1,0,0,1,3,15,3,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
1201,12,2015/1/16,103,0,1,0,0,1,4,16,3,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.118837085,0.120703325
1201,12,2015/1/17,82,0,2,0,0,1,5,17,3,1411.25,2027.15,0.03739,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.115219721,0.116225922
1201,12,2015/1/18,111,0,2,0,0,1,6,18,3,1411.25,2027.15,0.01583,0.14284,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.133306538,0.133202742
1201,12,2015/1/19,139,0,1,0,0,1,0,19,4,1411.25,2027.15,0.00261,0.04399,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.178858521,0.176297747
1201,12,2015/1/20,128,0,1,0,0,1,1,20,4,1411.25,2027.15,0.00595,0.04399,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.144694534,0.140105406
1201,12,2015/1/21,142,0,1,0,0,1,2,21,4,1411.25,2027.15,0.01601,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.179930332,0.187397976
1201,12,2015/1/22,106,0,1,0,0,1,3,22,4,1411.25,2027.15,0.01754,0.14284,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
1201,12,2015/1/23,82,0,1,0,0,1,4,23,4,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.118837085,0.120703325
1201,12,2015/1/24,75,0,2,0,0,1,5,24,4,1411.25,2027.15,0.00794,0.04399,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.115219721,0.116225922
1201,12,2015/1/25,95,0,2,0,0,1,6,25,4,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.133306538,0.133202742
1201,12,2015/1/26,111,0,1,0,0,1,0,26,5,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.178858521,0.176297747
1201,12,2015/1/27,102,0,1,0,0,1,1,27,5,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.144694534,0.140105406
1201,12,2015/1/28,161,0,1,0,0,1,2,28,5,1411.25,2027.15,0.01371,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.179930332,0.187397976
1201,12,2015/1/29,75,0,1,0,0,1,3,29,5,1411.25,2027.15,0.03739,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
1201,12,2015/1/30,84,0,1,0,0,1,4,30,5,1411.25,2027.15,0.0042,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.118837085,0.120703325
1201,12,2015/1/31,99,0,2,0,0,1,5,31,5,1411.25,2027.15,0.02104,0.028,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.115219721,0.116225922
1201,12,2015/2/1,68,0,2,0,0,2,6,32,5,1411.25,2027.15,0.0042,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.133306538,0.133202742
1201,12,2015/2/2,109,0,1,0,0,2,0,33,6,1411.25,2027.15,0.01754,0.14284,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.178858521,0.176297747
1201,12,2015/2/3,88,0,1,0,0,2,1,34,6,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.144694534,0.140105406
1201,12,2015/2/4,2,0,1,0,0,2,2,35,6,1411.25,2027.15,0.02215,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.179930332,0.187397976
1201,12,2015/2/5,74,0,1,0,0,2,3,36,6,1411.25,2027.15,0.02215,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
1201,12,2015/2/6,75,0,1,0,0,2,4,37,6,1411.25,2027.15,0.01754,0.14284,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.118837085,0.120703325
1201,12,2015/2/7,77,0,2,0,0,2,5,38,6,1411.25,2027.15,0.07355,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.115219721,0.116225922
1201,12,2015/2/8,73,0,2,0,0,2,6,39,6,1411.25,2027.15,0.00862,0.10803,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.133306538,0.133202742
1201,12,2015/2/9,115,0,1,0,0,2,0,40,7,1411.25,2027.15,0.07355,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.178858521,0.176297747
1201,12,2015/2/10,78,0,1,0,0,2,1,41,7,1411.25,2027.15,0.03659,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.144694534,0.140105406
1201,12,2015/2/11,81,0,1,0,0,2,2,42,7,1411.25,2027.15,0.07355,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.179930332,0.187397976
1201,12,2015/2/12,93,0,1,0,0,2,3,43,7,1411.25,2027.15,0.01371,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
1201,12,2015/2/13,67,0,1,0,0,2,4,44,7,1411.25,2027.15,0.02215,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.118837085,0.120703325
1201,12,2015/2/14,0,0,2,0,0,2,5,45,7,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.115219721,0.116225922
1201,12,2015/2/15,95,0,2,0.6,13,2,6,46,7,1411.25,2027.15,0.01754,0.14284,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.133306538,0.133202742
1201,12,2015/2/16,125,0,1,0.6,12,2,0,47,8,1411.25,2027.15,0.01371,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.178858521,0.176297747
1201,12,2015/2/17,109,0,1,0.8,11,2,1,48,8,1411.25,2027.15,0.03739,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.144694534,0.140105406
1201,12,2015/2/18,122,0,3,1,1,2,2,49,8,1411.25,2027.15,0.02432,0.10803,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.179930332,0.187397976
1201,12,2015/2/19,14,0,3,1,2,2,3,50,8,1411.25,2027.15,0.03739,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
1201,12,2015/2/20,17,0,3,1,3,2,4,51,8,1411.25,2027.15,0.22891,0.32881,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.118837085,0.120703325
1201,12,2015/2/21,46,0,3,1,4,2,5,52,8,1411.25,2027.15,0.03739,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.115219721,0.116225922
1201,12,2015/2/22,55,0,3,1,5,2,6,53,8,1411.25,2027.15,0.02233,0.07125,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.133306538,0.133202742
1201,12,2015/2/23,42,0,3,1,6,2,0,54,9,1411.25,2027.15,0.01371,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.178858521,0.176297747
1201,12,2015/2/24,88,0,3,1,7,2,1,55,9,1411.25,2027.15,0.00439,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.144694534,0.140105406
1201,12,2015/2/25,81,0,1,0.5,8,2,2,56,9,1411.25,2027.15,0.02705,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.179930332,0.187397976
1201,12,2015/2/26,52,0,1,0.3,9,2,3,57,9,1411.25,2027.15,0.03659,0.20741,86.5,88.6,161,0,72,69.25806452,148,0,2.474860335,0.129019293,0.126020242
