,Class,SaleDate,saleCount,dayOfWeek,parClass
2408,2005,2015-02-06,3,4,20
2409,2005,2015-02-07,2,5,20
2410,2005,2015-02-08,1,6,20
2411,2005,2015-02-09,8,0,20
2412,2005,2015-02-10,3,1,20
2413,2005,2015-02-11,4,2,20
2414,2005,2015-02-13,4,4,20
2415,2005,2015-02-15,2,6,20
2416,2005,2015-02-16,5,0,20
2417,2005,2015-02-17,3,1,20
2418,2005,2015-02-18,3,2,20
2419,2005,2015-02-20,1,4,20
2420,2005,2015-02-21,5,5,20
2421,2005,2015-02-22,1,6,20
2422,2005,2015-02-23,4,0,20
2423,2005,2015-02-24,8,1,20
2424,2005,2015-02-25,7,2,20
2425,2005,2015-02-26,3,3,20
2426,2005,2015-02-27,4,4,20
2427,2005,2015-02-28,3,5,20
2428,2005,2015-03-02,3,0,20
2429,2005,2015-03-03,3,1,20
2430,2005,2015-03-04,5,2,20
2431,2005,2015-03-05,5,3,20
2432,2005,2015-03-06,6,4,20
2433,2005,2015-03-07,4,5,20
2434,2005,2015-03-09,3,0,20
2435,2005,2015-03-10,6,1,20
2436,2005,2015-03-11,2,2,20
2437,2005,2015-03-12,1,3,20
2438,2005,2015-03-14,4,5,20
2439,2005,2015-03-15,6,6,20
2440,2005,2015-03-16,3,0,20
2441,2005,2015-03-17,9,1,20
2442,2005,2015-03-18,3,2,20
2443,2005,2015-03-19,4,3,20
2444,2005,2015-03-20,1,4,20
2445,2005,2015-03-21,3,5,20
2446,2005,2015-03-22,4,6,20
2447,2005,2015-03-23,5,0,20
2448,2005,2015-03-24,1,1,20
2449,2005,2015-03-25,6,2,20
2450,2005,2015-03-26,1,3,20
2451,2005,2015-03-27,1,4,20
2452,2005,2015-03-28,2,5,20
2453,2005,2015-03-29,2,6,20
2454,2005,2015-03-30,6,0,20
2455,2005,2015-04-01,9,2,20
2456,2005,2015-04-02,4,3,20
2457,2005,2015-04-03,7,4,20
2458,2005,2015-04-04,1,5,20
2459,2005,2015-04-05,4,6,20
2460,2005,2015-04-06,3,0,20
2461,2005,2015-04-07,4,1,20
2462,2005,2015-04-08,1,2,20
2463,2005,2015-04-11,6,5,20
2464,2005,2015-04-12,1,6,20
2465,2005,2015-04-13,2,0,20
2466,2005,2015-04-14,6,1,20
2467,2005,2015-04-15,5,2,20
2468,2005,2015-04-17,3,4,20
2469,2005,2015-04-19,3,6,20
2470,2005,2015-04-20,4,0,20
2471,2005,2015-04-21,4,1,20
2472,2005,2015-04-22,6,2,20
2473,2005,2015-04-23,1,3,20
2474,2005,2015-04-24,2,4,20
2475,2005,2015-04-25,4,5,20
2476,2005,2015-04-26,9,6,20
2477,2005,2015-04-27,4,0,20
2478,2005,2015-04-28,2,1,20
2479,2005,2015-04-29,4,2,20
2480,2005,2015-04-30,2,3,20
2481,2006,2015-01-01,6,3,20
2482,2006,2015-01-02,3,4,20
2483,2006,2015-01-03,5,5,20
2484,2006,2015-01-04,10,6,20
2485,2006,2015-01-05,11,0,20
2486,2006,2015-01-06,6,1,20
2487,2006,2015-01-07,12,2,20
2488,2006,2015-01-08,9,3,20
2489,2006,2015-01-09,5,4,20
2490,2006,2015-01-10,6,5,20
2491,2006,2015-01-11,1,6,20
2492,2006,2015-01-12,10,0,20
2493,2006,2015-01-13,8,1,20
2494,2006,2015-01-14,14,2,20
2495,2006,2015-01-15,8,3,20
2496,2006,2015-01-16,8,4,20
2497,2006,2015-01-17,7,5,20
2498,2006,2015-01-18,7,6,20
2499,2006,2015-01-19,12,0,20
2500,2006,2015-01-20,10,1,20
2501,2006,2015-01-21,17,2,20
2502,2006,2015-01-22,9,3,20
2503,2006,2015-01-23,12,4,20
2504,2006,2015-01-24,5,5,20
2505,2006,2015-01-25,2,6,20
2506,2006,2015-01-26,10,0,20
2507,2006,2015-01-27,11,1,20
2508,2006,2015-01-28,6,2,20
2509,2006,2015-01-29,10,3,20
2510,2006,2015-01-30,3,4,20
2511,2006,2015-01-31,15,5,20
2512,2006,2015-02-01,12,6,20
2513,2006,2015-02-02,9,0,20
2514,2006,2015-02-03,3,1,20
2515,2006,2015-02-05,4,3,20
2516,2006,2015-02-06,4,4,20
2517,2006,2015-02-07,4,5,20
2518,2006,2015-02-08,6,6,20
2519,2006,2015-02-09,6,0,20
2520,2006,2015-02-10,12,1,20
2521,2006,2015-02-11,6,2,20
2522,2006,2015-02-12,4,3,20
2523,2006,2015-02-13,7,4,20
2524,2006,2015-02-15,3,6,20
2525,2006,2015-02-16,14,0,20
2526,2006,2015-02-17,8,1,20
2527,2006,2015-02-18,8,2,20
2528,2006,2015-02-20,2,4,20
2529,2006,2015-02-21,3,5,20
2530,2006,2015-02-23,2,0,20
2531,2006,2015-02-24,3,1,20
2532,2006,2015-02-25,2,2,20
2533,2006,2015-02-26,5,3,20
2534,2006,2015-02-27,2,4,20
2535,2006,2015-02-28,4,5,20
2536,2006,2015-03-01,2,6,20
2537,2006,2015-03-02,2,0,20
2538,2006,2015-03-03,5,1,20
2539,2006,2015-03-04,5,2,20
2540,2006,2015-03-05,5,3,20
2541,2006,2015-03-06,5,4,20
2542,2006,2015-03-07,2,5,20
2543,2006,2015-03-08,1,6,20
2544,2006,2015-03-09,5,0,20
2545,2006,2015-03-10,3,1,20
2546,2006,2015-03-11,7,2,20
2547,2006,2015-03-12,7,3,20
2548,2006,2015-03-13,5,4,20
2549,2006,2015-03-14,1,5,20
2550,2006,2015-03-15,4,6,20
2551,2006,2015-03-16,5,0,20
2552,2006,2015-03-17,6,1,20
2553,2006,2015-03-18,5,2,20
2554,2006,2015-03-19,7,3,20
2555,2006,2015-03-20,3,4,20
2556,2006,2015-03-21,2,5,20
2557,2006,2015-03-22,1,6,20
2558,2006,2015-03-23,2,0,20
2559,2006,2015-03-24,3,1,20
2560,2006,2015-03-25,9,2,20
2561,2006,2015-03-27,3,4,20
2562,2006,2015-03-28,4,5,20
2563,2006,2015-03-30,10,0,20
2564,2006,2015-04-01,6,2,20
2565,2006,2015-04-02,3,3,20
2566,2006,2015-04-03,4,4,20
2567,2006,2015-04-04,1,5,20
2568,2006,2015-04-05,6,6,20
2569,2006,2015-04-06,1,0,20
2570,2006,2015-04-07,2,1,20
2571,2006,2015-04-08,3,2,20
2572,2006,2015-04-10,5,4,20
2573,2006,2015-04-11,3,5,20
2574,2006,2015-04-12,4,6,20
2575,2006,2015-04-13,5,0,20
2576,2006,2015-04-14,4,1,20
2577,2006,2015-04-15,4,2,20
2578,2006,2015-04-17,2,4,20
2579,2006,2015-04-18,3,5,20
2580,2006,2015-04-19,2,6,20
2581,2006,2015-04-20,7,0,20
2582,2006,2015-04-21,2,1,20
2583,2006,2015-04-22,3,2,20
2584,2006,2015-04-23,2,3,20
2585,2006,2015-04-24,9,4,20
2586,2006,2015-04-25,4,5,20
2587,2006,2015-04-26,2,6,20
2588,2006,2015-04-27,6,0,20
2589,2006,2015-04-28,9,1,20
2590,2006,2015-04-29,11,2,20
2591,2006,2015-04-30,2,3,20
2592,2007,2015-01-01,8,3,20
2593,2007,2015-01-02,8,4,20
2594,2007,2015-01-03,1,5,20
2595,2007,2015-01-04,3,6,20
2596,2007,2015-01-05,10,0,20
2597,2007,2015-01-06,1,1,20
2598,2007,2015-01-07,8,2,20
2599,2007,2015-01-08,6,3,20
2600,2007,2015-01-09,4,4,20
2601,2007,2015-01-10,2,5,20
2602,2007,2015-01-11,3,6,20
2603,2007,2015-01-13,7,1,20
2604,2007,2015-01-14,3,2,20
2605,2007,2015-01-15,4,3,20
2606,2007,2015-01-16,5,4,20
2607,2007,2015-01-17,8,5,20
2608,2007,2015-01-18,7,6,20
2609,2007,2015-01-19,10,0,20
2610,2007,2015-01-20,6,1,20
2611,2007,2015-01-21,5,2,20
2612,2007,2015-01-22,3,3,20
2613,2007,2015-01-23,3,4,20
2614,2007,2015-01-24,1,5,20
2615,2007,2015-01-25,2,6,20
2616,2007,2015-01-26,12,0,20
2617,2007,2015-01-27,6,1,20
2618,2007,2015-01-28,7,2,20
2619,2007,2015-01-29,3,3,20
2620,2007,2015-01-30,5,4,20
2621,2007,2015-01-31,5,5,20
2622,2007,2015-02-01,10,6,20
2623,2007,2015-02-02,4,0,20
2624,2007,2015-02-03,3,1,20
2625,2007,2015-02-05,1,3,20
2626,2007,2015-02-06,4,4,20
2627,2007,2015-02-07,6,5,20
2628,2007,2015-02-08,1,6,20
2629,2007,2015-02-09,5,0,20
2630,2007,2015-02-10,6,1,20
2631,2007,2015-02-11,7,2,20
2632,2007,2015-02-12,5,3,20
2633,2007,2015-02-13,3,4,20
2634,2007,2015-02-15,6,6,20
2635,2007,2015-02-16,9,0,20
2636,2007,2015-02-17,7,1,20
2637,2007,2015-02-18,15,2,20
2638,2007,2015-02-19,1,3,20
2639,2007,2015-02-21,2,5,20
2640,2007,2015-02-22,4,6,20
2641,2007,2015-02-24,2,1,20
2642,2007,2015-02-25,8,2,20
2643,2007,2015-02-26,1,3,20
2644,2007,2015-02-27,1,4,20
2645,2007,2015-02-28,4,5,20
2646,2007,2015-03-01,3,6,20
2647,2007,2015-03-02,2,0,20
2648,2007,2015-03-03,1,1,20
2649,2007,2015-03-04,4,2,20
2650,2007,2015-03-05,1,3,20
2651,2007,2015-03-06,1,4,20
2652,2007,2015-03-09,1,0,20
2653,2007,2015-03-10,1,1,20
2654,2007,2015-03-11,3,2,20
2655,2007,2015-03-12,2,3,20
2656,2007,2015-03-13,5,4,20
2657,2007,2015-03-14,2,5,20
2658,2007,2015-03-15,3,6,20
2659,2007,2015-03-16,3,0,20
2660,2007,2015-03-17,3,1,20
2661,2007,2015-03-18,2,2,20
2662,2007,2015-03-19,2,3,20
2663,2007,2015-03-20,3,4,20
2664,2007,2015-03-21,1,5,20
2665,2007,2015-03-22,3,6,20
2666,2007,2015-03-23,3,0,20
2667,2007,2015-03-24,2,1,20
2668,2007,2015-03-25,4,2,20
2669,2007,2015-03-26,1,3,20
2670,2007,2015-03-27,1,4,20
2671,2007,2015-03-28,1,5,20
2672,2007,2015-03-30,3,0,20
2673,2007,2015-04-01,3,2,20
2674,2007,2015-04-02,1,3,20
2675,2007,2015-04-04,5,5,20
2676,2007,2015-04-05,4,6,20
2677,2007,2015-04-06,2,0,20
2678,2007,2015-04-07,2,1,20
2679,2007,2015-04-08,2,2,20
2680,2007,2015-04-10,1,4,20
2681,2007,2015-04-11,2,5,20
2682,2007,2015-04-12,1,6,20
2683,2007,2015-04-13,1,0,20
2684,2007,2015-04-14,5,1,20
2685,2007,2015-04-15,1,2,20
2686,2007,2015-04-17,4,4,20
2687,2007,2015-04-18,4,5,20
2688,2007,2015-04-20,2,0,20
2689,2007,2015-04-21,3,1,20
2690,2007,2015-04-22,1,2,20
2691,2007,2015-04-23,3,3,20
2692,2007,2015-04-25,1,5,20
2693,2007,2015-04-28,1,1,20
2694,2007,2015-04-30,1,3,20
2695,2008,2015-01-01,7,3,20
2696,2008,2015-01-02,3,4,20
2697,2008,2015-01-03,6,5,20
2698,2008,2015-01-04,12,6,20
2699,2008,2015-01-05,6,0,20
2700,2008,2015-01-06,5,1,20
2701,2008,2015-01-07,10,2,20
2702,2008,2015-01-08,7,3,20
2703,2008,2015-01-09,8,4,20
2704,2008,2015-01-10,5,5,20
2705,2008,2015-01-11,2,6,20
2706,2008,2015-01-12,3,0,20
2707,2008,2015-01-13,7,1,20
2708,2008,2015-01-14,3,2,20
2709,2008,2015-01-15,5,3,20
2710,2008,2015-01-16,5,4,20
2711,2008,2015-01-17,4,5,20
2712,2008,2015-01-18,2,6,20
2713,2008,2015-01-19,7,0,20
2714,2008,2015-01-20,3,1,20
2715,2008,2015-01-21,7,2,20
2716,2008,2015-01-22,6,3,20
2717,2008,2015-01-24,3,5,20
2718,2008,2015-01-25,8,6,20
2719,2008,2015-01-26,6,0,20
2720,2008,2015-01-27,7,1,20
2721,2008,2015-01-28,12,2,20
2722,2008,2015-01-29,10,3,20
2723,2008,2015-01-30,5,4,20
2724,2008,2015-01-31,3,5,20
2725,2008,2015-02-01,3,6,20
2726,2008,2015-02-02,8,0,20
2727,2008,2015-02-03,7,1,20
2728,2008,2015-02-05,2,3,20
2729,2008,2015-02-06,5,4,20
2730,2008,2015-02-07,6,5,20
2731,2008,2015-02-08,4,6,20
2732,2008,2015-02-09,5,0,20
2733,2008,2015-02-10,6,1,20
2734,2008,2015-02-11,14,2,20
2735,2008,2015-02-12,10,3,20
2736,2008,2015-02-13,8,4,20
2737,2008,2015-02-15,12,6,20
2738,2008,2015-02-16,16,0,20
2739,2008,2015-02-17,10,1,20
2740,2008,2015-02-18,2,2,20
2741,2008,2015-02-19,2,3,20
2742,2008,2015-02-20,1,4,20
2743,2008,2015-02-21,4,5,20
2744,2008,2015-02-22,1,6,20
2745,2008,2015-02-24,1,1,20
2746,2008,2015-02-25,2,2,20
2747,2008,2015-02-26,5,3,20
2748,2008,2015-02-27,5,4,20
2749,2008,2015-03-01,5,6,20
2750,2008,2015-03-03,3,1,20
2751,2008,2015-03-04,11,2,20
2752,2008,2015-03-06,4,4,20
2753,2008,2015-03-07,1,5,20
2754,2008,2015-03-08,4,6,20
2755,2008,2015-03-09,8,0,20
2756,2008,2015-03-10,2,1,20
2757,2008,2015-03-11,7,2,20
2758,2008,2015-03-12,2,3,20
2759,2008,2015-03-13,2,4,20
2760,2008,2015-03-14,8,5,20
2761,2008,2015-03-15,2,6,20
2762,2008,2015-03-16,5,0,20
2763,2008,2015-03-17,5,1,20
2764,2008,2015-03-18,5,2,20
2765,2008,2015-03-19,1,3,20
2766,2008,2015-03-20,1,4,20
2767,2008,2015-03-21,2,5,20
2768,2008,2015-03-22,2,6,20
2769,2008,2015-03-23,9,0,20
2770,2008,2015-03-24,3,1,20
2771,2008,2015-03-25,4,2,20
2772,2008,2015-03-26,4,3,20
2773,2008,2015-03-27,1,4,20
2774,2008,2015-03-28,2,5,20
2775,2008,2015-03-29,2,6,20
2776,2008,2015-03-30,3,0,20
2777,2008,2015-04-01,2,2,20
2778,2008,2015-04-03,7,4,20
2779,2008,2015-04-04,4,5,20
2780,2008,2015-04-05,10,6,20
2781,2008,2015-04-06,3,0,20
2782,2008,2015-04-07,5,1,20
2783,2008,2015-04-08,7,2,20
2784,2008,2015-04-10,4,4,20
2785,2008,2015-04-12,4,6,20
2786,2008,2015-04-13,3,0,20
2787,2008,2015-04-14,3,1,20
2788,2008,2015-04-15,8,2,20
2789,2008,2015-04-17,4,4,20
2790,2008,2015-04-18,6,5,20
2791,2008,2015-04-19,9,6,20
2792,2008,2015-04-20,4,0,20
2793,2008,2015-04-21,7,1,20
2794,2008,2015-04-22,4,2,20
2795,2008,2015-04-23,1,3,20
2796,2008,2015-04-24,2,4,20
2797,2008,2015-04-25,4,5,20
2798,2008,2015-04-26,11,6,20
2799,2008,2015-04-27,4,0,20
2800,2008,2015-04-28,4,1,20
2801,2008,2015-04-29,3,2,20
2802,2008,2015-04-30,4,3,20
2803,2009,2015-01-01,2,3,20
2804,2009,2015-01-02,5,4,20
2805,2009,2015-01-03,5,5,20
2806,2009,2015-01-04,5,6,20
2807,2009,2015-01-05,3,0,20
2808,2009,2015-01-06,5,1,20
2809,2009,2015-01-07,6,2,20
2810,2009,2015-01-08,7,3,20
2811,2009,2015-01-09,6,4,20
2812,2009,2015-01-10,5,5,20
2813,2009,2015-01-11,5,6,20
2814,2009,2015-01-12,6,0,20
2815,2009,2015-01-13,8,1,20
2816,2009,2015-01-14,6,2,20
2817,2009,2015-01-15,5,3,20
2818,2009,2015-01-16,3,4,20
2819,2009,2015-01-17,5,5,20
2820,2009,2015-01-18,8,6,20
2821,2009,2015-01-19,3,0,20
2822,2009,2015-01-20,8,1,20
2823,2009,2015-01-21,4,2,20
2824,2009,2015-01-22,5,3,20
2825,2009,2015-01-24,3,5,20
2826,2009,2015-01-25,2,6,20
2827,2009,2015-01-26,2,0,20
2828,2009,2015-01-27,8,1,20
2829,2009,2015-01-28,7,2,20
2830,2009,2015-01-29,7,3,20
2831,2009,2015-01-30,1,4,20
2832,2009,2015-01-31,3,5,20
2833,2009,2015-02-01,9,6,20
2834,2009,2015-02-02,5,0,20
2835,2009,2015-02-03,6,1,20
2836,2009,2015-02-05,7,3,20
2837,2009,2015-02-06,6,4,20
2838,2009,2015-02-07,4,5,20
2839,2009,2015-02-08,2,6,20
2840,2009,2015-02-09,2,0,20
2841,2009,2015-02-10,5,1,20
2842,2009,2015-02-11,9,2,20
2843,2009,2015-02-12,16,3,20
2844,2009,2015-02-13,7,4,20
2845,2009,2015-02-15,6,6,20
2846,2009,2015-02-16,9,0,20
2847,2009,2015-02-17,8,1,20
2848,2009,2015-02-18,7,2,20
2849,2009,2015-02-19,1,3,20
2850,2009,2015-02-20,1,4,20
2851,2009,2015-02-22,1,6,20
2852,2009,2015-02-24,5,1,20
2853,2009,2015-02-25,4,2,20
2854,2009,2015-02-26,2,3,20
2855,2009,2015-02-27,2,4,20
2856,2009,2015-02-28,2,5,20
2857,2009,2015-03-01,1,6,20
2858,2009,2015-03-02,3,0,20
2859,2009,2015-03-03,2,1,20
2860,2009,2015-03-04,9,2,20
2861,2009,2015-03-05,3,3,20
2862,2009,2015-03-06,3,4,20
2863,2009,2015-03-07,2,5,20
2864,2009,2015-03-08,4,6,20
2865,2009,2015-03-09,3,0,20
2866,2009,2015-03-10,3,1,20
2867,2009,2015-03-11,2,2,20
2868,2009,2015-03-12,4,3,20
2869,2009,2015-03-13,3,4,20
2870,2009,2015-03-14,3,5,20
2871,2009,2015-03-15,2,6,20
2872,2009,2015-03-16,3,0,20
2873,2009,2015-03-17,2,1,20
2874,2009,2015-03-18,2,2,20
2875,2009,2015-03-19,5,3,20
2876,2009,2015-03-21,2,5,20
2877,2009,2015-03-22,5,6,20
2878,2009,2015-03-23,4,0,20
2879,2009,2015-03-24,2,1,20
2880,2009,2015-03-25,6,2,20
2881,2009,2015-03-26,4,3,20
2882,2009,2015-03-27,3,4,20
2883,2009,2015-03-28,2,5,20
2884,2009,2015-03-29,2,6,20
2885,2009,2015-03-30,9,0,20
2886,2009,2015-04-01,8,2,20
2887,2009,2015-04-02,2,3,20
2888,2009,2015-04-03,4,4,20
2889,2009,2015-04-04,1,5,20
2890,2009,2015-04-05,2,6,20
2891,2009,2015-04-06,2,0,20
2892,2009,2015-04-07,11,1,20
2893,2009,2015-04-08,4,2,20
2894,2009,2015-04-10,1,4,20
2895,2009,2015-04-11,2,5,20
2896,2009,2015-04-12,7,6,20
2897,2009,2015-04-13,3,0,20
2898,2009,2015-04-14,3,1,20
2899,2009,2015-04-15,5,2,20
2900,2009,2015-04-17,7,4,20
2901,2009,2015-04-18,2,5,20
2902,2009,2015-04-20,1,0,20
2903,2009,2015-04-21,5,1,20
2904,2009,2015-04-22,3,2,20
2905,2009,2015-04-23,2,3,20
2906,2009,2015-04-24,1,4,20
2907,2009,2015-04-25,3,5,20
2908,2009,2015-04-26,7,6,20
2909,2009,2015-04-27,2,0,20
2910,2009,2015-04-28,2,1,20
2911,2009,2015-04-29,3,2,20
2912,2009,2015-04-30,7,3,20
2913,2010,2015-01-02,2,4,20
2914,2010,2015-01-03,1,5,20
2915,2010,2015-01-05,3,0,20
2916,2010,2015-01-06,3,1,20
2917,2010,2015-01-07,4,2,20
2918,2010,2015-01-09,1,4,20
2919,2010,2015-01-10,1,5,20
2920,2010,2015-01-11,2,6,20
2921,2010,2015-01-12,1,0,20
2922,2010,2015-01-13,1,1,20
2923,2010,2015-01-14,4,2,20
2924,2010,2015-01-15,1,3,20
2925,2010,2015-01-17,1,5,20
2926,2010,2015-01-19,2,0,20
2927,2010,2015-01-20,1,1,20
2928,2010,2015-01-21,4,2,20
2929,2010,2015-01-22,3,3,20
2930,2010,2015-01-23,1,4,20
2931,2010,2015-01-24,1,5,20
2932,2010,2015-01-25,2,6,20
2933,2010,2015-01-26,1,0,20
2934,2010,2015-01-27,3,1,20
2935,2010,2015-01-28,5,2,20
2936,2010,2015-01-29,1,3,20
2937,2010,2015-01-30,2,4,20
2938,2010,2015-01-31,2,5,20
2939,2010,2015-02-01,2,6,20
2940,2010,2015-02-02,3,0,20
2941,2010,2015-02-03,2,1,20
2942,2010,2015-02-05,3,3,20
2943,2010,2015-02-06,1,4,20
2944,2010,2015-02-07,1,5,20
2945,2010,2015-02-08,3,6,20
2946,2010,2015-02-09,2,0,20
2947,2010,2015-02-10,4,1,20
2948,2010,2015-02-11,5,2,20
2949,2010,2015-02-12,5,3,20
2950,2010,2015-02-13,4,4,20
2951,2010,2015-02-15,2,6,20
2952,2010,2015-02-16,7,0,20
2953,2010,2015-02-17,3,1,20
2954,2010,2015-02-18,2,2,20
2955,2010,2015-02-21,1,5,20
2956,2010,2015-02-22,1,6,20
2957,2010,2015-02-24,1,1,20
2958,2010,2015-02-25,1,2,20
2959,2010,2015-02-27,1,4,20
2960,2010,2015-02-28,1,5,20
2961,2010,2015-03-01,2,6,20
2962,2010,2015-03-02,2,0,20
2963,2010,2015-03-05,2,3,20
2964,2010,2015-03-06,1,4,20
2965,2010,2015-03-07,3,5,20
2966,2010,2015-03-08,1,6,20
2967,2010,2015-03-10,1,1,20
2968,2010,2015-03-11,2,2,20
2969,2010,2015-03-14,1,5,20
2970,2010,2015-03-17,2,1,20
2971,2010,2015-03-18,1,2,20
2972,2010,2015-03-23,4,0,20
2973,2010,2015-03-25,1,2,20
2974,2010,2015-03-26,2,3,20
2975,2010,2015-03-27,2,4,20
2976,2010,2015-03-28,1,5,20
2977,2010,2015-04-01,2,2,20
2978,2010,2015-04-02,1,3,20
2979,2010,2015-04-04,1,5,20
2980,2010,2015-04-05,2,6,20
2981,2010,2015-04-08,2,2,20
2982,2010,2015-04-10,2,4,20
2983,2010,2015-04-13,1,0,20
2984,2010,2015-04-14,1,1,20
2985,2010,2015-04-17,1,4,20
2986,2010,2015-04-18,2,5,20
2987,2010,2015-04-20,3,0,20
2988,2010,2015-04-21,2,1,20
2989,2010,2015-04-22,3,2,20
2990,2010,2015-04-23,4,3,20
2991,2010,2015-04-24,2,4,20
2992,2010,2015-04-25,2,5,20
2993,2010,2015-04-26,1,6,20
2994,2010,2015-04-28,1,1,20
2995,2010,2015-04-29,3,2,20
2996,2011,2015-01-01,7,3,20
2997,2011,2015-01-02,12,4,20
2998,2011,2015-01-03,8,5,20
2999,2011,2015-01-04,3,6,20
3000,2011,2015-01-05,8,0,20
3001,2011,2015-01-06,5,1,20
3002,2011,2015-01-07,12,2,20
3003,2011,2015-01-08,5,3,20
3004,2011,2015-01-09,8,4,20
3005,2011,2015-01-10,14,5,20
3006,2011,2015-01-11,4,6,20
3007,2011,2015-01-12,5,0,20
3008,2011,2015-01-13,9,1,20
3009,2011,2015-01-14,8,2,20
3010,2011,2015-01-15,5,3,20
3011,2011,2015-01-16,11,4,20
3012,2011,2015-01-17,12,5,20
3013,2011,2015-01-18,9,6,20
3014,2011,2015-01-19,10,0,20
3015,2011,2015-01-20,8,1,20
3016,2011,2015-01-21,20,2,20
3017,2011,2015-01-22,10,3,20
3018,2011,2015-01-23,12,4,20
3019,2011,2015-01-24,4,5,20
3020,2011,2015-01-25,4,6,20
3021,2011,2015-01-26,9,0,20
3022,2011,2015-01-27,17,1,20
3023,2011,2015-01-28,17,2,20
3024,2011,2015-01-29,11,3,20
3025,2011,2015-01-30,4,4,20
3026,2011,2015-01-31,11,5,20
3027,2011,2015-02-01,3,6,20
3028,2011,2015-02-02,9,0,20
3029,2011,2015-02-03,20,1,20
3030,2011,2015-02-05,9,3,20
3031,2011,2015-02-06,9,4,20
3032,2011,2015-02-07,6,5,20
3033,2011,2015-02-08,4,6,20
3034,2011,2015-02-09,17,0,20
3035,2011,2015-02-10,8,1,20
3036,2011,2015-02-11,16,2,20
3037,2011,2015-02-12,17,3,20
3038,2011,2015-02-13,15,4,20
3039,2011,2015-02-15,9,6,20
3040,2011,2015-02-16,30,0,20
3041,2011,2015-02-17,26,1,20
3042,2011,2015-02-18,14,2,20
3043,2011,2015-02-19,2,3,20
3044,2011,2015-02-20,5,4,20
3045,2011,2015-02-21,5,5,20
3046,2011,2015-02-22,2,6,20
3047,2011,2015-02-23,2,0,20
3048,2011,2015-02-24,2,1,20
3049,2011,2015-02-25,8,2,20
3050,2011,2015-02-26,2,3,20
3051,2011,2015-02-27,2,4,20
3052,2011,2015-02-28,6,5,20
3053,2011,2015-03-01,1,6,20
3054,2011,2015-03-02,6,0,20
3055,2011,2015-03-03,8,1,20
3056,2011,2015-03-04,10,2,20
3057,2011,2015-03-05,6,3,20
3058,2011,2015-03-06,7,4,20
3059,2011,2015-03-07,8,5,20
3060,2011,2015-03-08,12,6,20
3061,2011,2015-03-09,5,0,20
3062,2011,2015-03-10,5,1,20
3063,2011,2015-03-11,9,2,20
3064,2011,2015-03-12,10,3,20
3065,2011,2015-03-13,4,4,20
3066,2011,2015-03-14,8,5,20
3067,2011,2015-03-15,6,6,20
3068,2011,2015-03-16,7,0,20
3069,2011,2015-03-17,2,1,20
3070,2011,2015-03-18,8,2,20
3071,2011,2015-03-19,11,3,20
3072,2011,2015-03-20,7,4,20
3073,2011,2015-03-21,9,5,20
3074,2011,2015-03-22,11,6,20
3075,2011,2015-03-23,8,0,20
3076,2011,2015-03-24,3,1,20
3077,2011,2015-03-25,8,2,20
3078,2011,2015-03-26,16,3,20
3079,2011,2015-03-27,3,4,20
3080,2011,2015-03-28,3,5,20
3081,2011,2015-03-29,6,6,20
3082,2011,2015-03-30,11,0,20
3083,2011,2015-04-01,12,2,20
3084,2011,2015-04-02,15,3,20
3085,2011,2015-04-03,5,4,20
3086,2011,2015-04-04,2,5,20
3087,2011,2015-04-05,11,6,20
3088,2011,2015-04-06,8,0,20
3089,2011,2015-04-07,21,1,20
3090,2011,2015-04-08,7,2,20
3091,2011,2015-04-10,2,4,20
3092,2011,2015-04-11,10,5,20
3093,2011,2015-04-12,3,6,20
3094,2011,2015-04-13,3,0,20
3095,2011,2015-04-14,5,1,20
3096,2011,2015-04-15,28,2,20
3097,2011,2015-04-17,10,4,20
3098,2011,2015-04-18,9,5,20
3099,2011,2015-04-19,5,6,20
3100,2011,2015-04-20,3,0,20
3101,2011,2015-04-21,14,1,20
3102,2011,2015-04-22,16,2,20
3103,2011,2015-04-23,7,3,20
3104,2011,2015-04-24,7,4,20
3105,2011,2015-04-25,7,5,20
3106,2011,2015-04-26,11,6,20
3107,2011,2015-04-27,5,0,20
3108,2011,2015-04-28,9,1,20
3109,2011,2015-04-29,34,2,20
3110,2011,2015-04-30,9,3,20
3111,2012,2015-01-05,1,0,20
3112,2012,2015-01-06,1,1,20
3113,2012,2015-01-07,2,2,20
3114,2012,2015-01-08,1,3,20
3115,2012,2015-01-12,1,0,20
3116,2012,2015-01-16,1,4,20
3117,2012,2015-01-17,3,5,20
3118,2012,2015-01-18,1,6,20
3119,2012,2015-01-19,4,0,20
3120,2012,2015-01-21,1,2,20
3121,2012,2015-01-22,1,3,20
3122,2012,2015-01-29,1,3,20
3123,2012,2015-01-30,2,4,20
3124,2012,2015-01-31,2,5,20
3125,2012,2015-02-02,1,0,20
3126,2012,2015-02-05,2,3,20
3127,2012,2015-02-10,2,1,20
3128,2012,2015-02-11,2,2,20
3129,2012,2015-02-12,2,3,20
3130,2012,2015-02-13,2,4,20
3131,2012,2015-02-15,3,6,20
3132,2012,2015-02-16,2,0,20
3133,2012,2015-02-18,1,2,20
3134,2012,2015-02-21,1,5,20
3135,2012,2015-02-23,1,0,20
3136,2012,2015-02-25,1,2,20
3137,2012,2015-02-28,1,5,20
3138,2012,2015-03-01,2,6,20
3139,2012,2015-03-02,1,0,20
3140,2012,2015-03-03,1,1,20
3141,2012,2015-03-05,1,3,20
3142,2012,2015-03-06,1,4,20
