Class,parClass,SaleDate,saleCount,Coupon
2201,22,2015/4/29,18,3
2201,22,2015/4/30,13,1
2202,22,2015/1/1,7,2
2202,22,2015/1/2,8,0
2202,22,2015/1/3,8,2
2202,22,2015/1/4,14,2
2202,22,2015/1/5,7,0
2202,22,2015/1/6,10,4
2202,22,2015/1/7,18,8
2202,22,2015/1/8,22,9
2202,22,2015/1/9,9,6
2202,22,2015/1/10,9,3
2202,22,2015/1/11,13,8
2202,22,2015/1/12,4,1
2202,22,2015/1/13,10,4
2202,22,2015/1/14,17,10
2202,22,2015/1/15,22,17
2202,22,2015/1/16,14,4
2202,22,2015/1/17,8,3
2202,22,2015/1/18,13,4
2202,22,2015/1/19,6,6
2202,22,2015/1/20,15,6
2202,22,2015/1/21,23,13
2202,22,2015/1/22,11,8
2202,22,2015/1/23,13,11
2202,22,2015/1/24,10,8
2202,22,2015/1/25,15,9
2202,22,2015/1/26,16,11
2202,22,2015/1/27,10,7
2202,22,2015/1/28,27,10
2202,22,2015/1/29,7,4
2202,22,2015/1/30,11,4
2202,22,2015/1/31,18,6
2202,22,2015/2/1,14,3
2202,22,2015/2/2,8,3
2202,22,2015/2/3,20,11
2202,22,2015/2/4,2,2
2202,22,2015/2/5,24,18
2202,22,2015/2/6,14,11
2202,22,2015/2/7,10,9
2202,22,2015/2/8,23,20
2202,22,2015/2/9,20,10
2202,22,2015/2/10,11,6
2202,22,2015/2/11,24,18
2202,22,2015/2/12,10,6
2202,22,2015/2/13,21,18
2202,22,2015/2/15,26,19
2202,22,2015/2/16,36,24
2202,22,2015/2/17,38,30
2202,22,2015/2/18,48,44
2202,22,2015/2/19,2,0
2202,22,2015/2/20,2,2
2202,22,2015/2/21,6,4
2202,22,2015/2/22,6,1
2202,22,2015/2/23,8,4
2202,22,2015/2/24,10,5
2202,22,2015/2/25,9,3
2202,22,2015/2/26,5,3
2202,22,2015/2/27,11,7
2202,22,2015/2/28,8,4
2202,22,2015/3/1,14,5
2202,22,2015/3/2,14,8
2202,22,2015/3/3,8,5
2202,22,2015/3/4,16,11
2202,22,2015/3/5,2,1
2202,22,2015/3/6,14,7
2202,22,2015/3/7,7,4
2202,22,2015/3/8,13,9
2202,22,2015/3/9,10,7
2202,22,2015/3/10,7,4
2202,22,2015/3/11,21,12
2202,22,2015/3/12,12,5
2202,22,2015/3/13,11,7
2202,22,2015/3/14,18,11
2202,22,2015/3/15,10,8
2202,22,2015/3/16,13,8
2202,22,2015/3/17,10,8
2202,22,2015/3/18,21,19
2202,22,2015/3/19,7,2
2202,22,2015/3/20,6,3
2202,22,2015/3/21,14,6
2202,22,2015/3/22,11,4
2202,22,2015/3/23,13,8
2202,22,2015/3/24,9,7
2202,22,2015/3/25,19,13
2202,22,2015/3/26,16,13
2202,22,2015/3/27,5,2
2202,22,2015/3/28,12,5
2202,22,2015/3/29,14,9
2202,22,2015/3/30,20,12
2202,22,2015/4/1,15,7
2202,22,2015/4/2,8,1
2202,22,2015/4/3,17,3
2202,22,2015/4/4,17,6
2202,22,2015/4/5,9,0
2202,22,2015/4/6,2,1
2202,22,2015/4/7,16,3
2202,22,2015/4/8,16,11
2202,22,2015/4/10,14,7
2202,22,2015/4/11,13,7
2202,22,2015/4/12,18,11
2202,22,2015/4/13,15,5
2202,22,2015/4/14,23,12
2202,22,2015/4/15,21,13
2202,22,2015/4/17,9,6
2202,22,2015/4/18,34,29
2202,22,2015/4/19,19,15
2202,22,2015/4/20,13,10
2202,22,2015/4/21,11,5
2202,22,2015/4/22,23,16
2202,22,2015/4/23,15,12
2202,22,2015/4/24,14,11
2202,22,2015/4/25,16,10
2202,22,2015/4/26,14,12
2202,22,2015/4/27,9,4
2202,22,2015/4/28,7,5
2202,22,2015/4/29,26,23
2202,22,2015/4/30,23,13
2203,22,2015/1/1,2,0
2203,22,2015/1/2,12,0
2203,22,2015/1/3,16,0
2203,22,2015/1/4,4,0
2203,22,2015/1/5,3,0
2203,22,2015/1/6,12,1
2203,22,2015/1/7,13,2
2203,22,2015/1/8,6,1
2203,22,2015/1/9,17,1
2203,22,2015/1/10,28,1
2203,22,2015/1/11,8,0
2203,22,2015/1/12,11,1
2203,22,2015/1/13,6,0
2203,22,2015/1/14,15,4
2203,22,2015/1/15,8,1
2203,22,2015/1/16,17,0
2203,22,2015/1/17,9,0
2203,22,2015/1/18,17,0
2203,22,2015/1/19,11,0
2203,22,2015/1/20,11,1
2203,22,2015/1/21,11,5
2203,22,2015/1/22,9,1
2203,22,2015/1/23,11,1
2203,22,2015/1/24,9,3
2203,22,2015/1/25,20,3
2203,22,2015/1/26,3,1
2203,22,2015/1/27,15,3
2203,22,2015/1/28,21,1
2203,22,2015/1/29,11,1
2203,22,2015/1/30,6,1
2203,22,2015/1/31,27,0
2203,22,2015/2/1,11,1
2203,22,2015/2/2,8,4
2203,22,2015/2/3,26,0
2203,22,2015/2/4,1,1
2203,22,2015/2/5,8,6
2203,22,2015/2/6,13,6
2203,22,2015/2/7,16,4
2203,22,2015/2/8,17,4
2203,22,2015/2/9,21,5
2203,22,2015/2/10,4,1
2203,22,2015/2/11,26,10
2203,22,2015/2/12,28,7
2203,22,2015/2/13,33,10
2203,22,2015/2/15,22,10
2203,22,2015/2/16,45,20
2203,22,2015/2/17,36,10
2203,22,2015/2/18,65,19
2203,22,2015/2/19,7,5
2203,22,2015/2/20,9,6
2203,22,2015/2/21,17,7
2203,22,2015/2/22,14,7
2203,22,2015/2/23,13,5
2203,22,2015/2/24,8,3
2203,22,2015/2/25,9,5
2203,22,2015/2/26,13,9
2203,22,2015/2/27,10,2
2203,22,2015/2/28,12,7
2203,22,2015/3/1,19,6
2203,22,2015/3/2,3,1
2203,22,2015/3/3,3,0
2203,22,2015/3/4,12,0
2203,22,2015/3/5,7,1
2203,22,2015/3/6,15,2
2203,22,2015/3/7,1,1
2203,22,2015/3/8,5,0
2203,22,2015/3/9,4,2
2203,22,2015/3/10,8,1
2203,22,2015/3/11,13,3
2203,22,2015/3/12,7,0
2203,22,2015/3/13,4,0
2203,22,2015/3/14,13,1
2203,22,2015/3/15,6,0
2203,22,2015/3/16,12,1
2203,22,2015/3/17,2,2
2203,22,2015/3/18,15,4
2203,22,2015/3/19,10,4
2203,22,2015/3/20,3,1
2203,22,2015/3/21,8,1
2203,22,2015/3/22,20,2
2203,22,2015/3/23,2,0
2203,22,2015/3/24,2,1
2203,22,2015/3/25,6,1
2203,22,2015/3/26,7,2
2203,22,2015/3/27,18,3
2203,22,2015/3/28,17,1
2203,22,2015/3/29,15,1
2203,22,2015/3/30,10,1
2203,22,2015/4/1,8,0
2203,22,2015/4/2,4,0
2203,22,2015/4/3,13,0
2203,22,2015/4/4,40,0
2203,22,2015/4/5,18,0
2203,22,2015/4/6,11,0
2203,22,2015/4/7,14,0
2203,22,2015/4/8,17,0
2203,22,2015/4/10,7,0
2203,22,2015/4/11,15,1
2203,22,2015/4/12,11,5
2203,22,2015/4/13,2,1
2203,22,2015/4/14,12,1
2203,22,2015/4/15,21,5
2203,22,2015/4/17,10,2
2203,22,2015/4/18,25,5
2203,22,2015/4/19,8,1
2203,22,2015/4/20,4,0
2203,22,2015/4/21,2,1
2203,22,2015/4/22,17,1
2203,22,2015/4/23,10,0
2203,22,2015/4/24,8,0
2203,22,2015/4/25,10,1
2203,22,2015/4/26,4,0
2203,22,2015/4/27,6,0
2203,22,2015/4/28,7,0
2203,22,2015/4/29,15,5
2203,22,2015/4/30,13,0
2204,22,2015/1/1,4,1
2204,22,2015/1/2,6,2
2204,22,2015/1/3,2,1
2204,22,2015/1/4,8,4
2204,22,2015/1/5,6,2
2204,22,2015/1/6,5,1
2204,22,2015/1/7,2,0
2204,22,2015/1/8,4,1
2204,22,2015/1/9,3,1
2204,22,2015/1/10,4,0
2204,22,2015/1/11,3,1
2204,22,2015/1/12,4,0
2204,22,2015/1/13,2,0
2204,22,2015/1/14,5,4
2204,22,2015/1/15,0,0
2204,22,2015/1/16,4,0
2204,22,2015/1/17,3,0
2204,22,2015/1/18,3,0
2204,22,2015/1/19,9,2
2204,22,2015/1/20,6,1
2204,22,2015/1/21,10,1
2204,22,2015/1/22,4,0
2204,22,2015/1/23,3,1
2204,22,2015/1/24,2,1
2204,22,2015/1/25,5,0
2204,22,2015/1/26,3,1
2204,22,2015/1/27,5,0
2204,22,2015/1/28,15,10
2204,22,2015/1/29,5,2
2204,22,2015/1/30,4,1
2204,22,2015/1/31,6,2
2204,22,2015/2/1,3,0
2204,22,2015/2/2,3,1
2204,22,2015/2/3,4,0
2204,22,2015/2/4,0,0
2204,22,2015/2/5,2,0
2204,22,2015/2/6,8,3
2204,22,2015/2/7,9,4
2204,22,2015/2/8,5,2
2204,22,2015/2/9,13,2
2204,22,2015/2/10,2,0
2204,22,2015/2/11,1,1
2204,22,2015/2/12,4,0
2204,22,2015/2/13,7,1
2204,22,2015/2/15,9,0
2204,22,2015/2/16,18,3
2204,22,2015/2/17,13,0
2204,22,2015/2/18,27,1
2204,22,2015/2/19,1,0
2204,22,2015/2/20,1,0
2204,22,2015/2/21,1,0
2204,22,2015/2/22,3,0
2204,22,2015/2/23,6,0
2204,22,2015/2/24,3,0
2204,22,2015/2/25,7,0
2204,22,2015/2/26,0,0
2204,22,2015/2/27,5,0
2204,22,2015/2/28,6,1
2204,22,2015/3/1,1,0
2204,22,2015/3/2,1,1
2204,22,2015/3/3,5,3
2204,22,2015/3/4,9,1
2204,22,2015/3/5,1,0
2204,22,2015/3/6,3,0
2204,22,2015/3/7,6,1
2204,22,2015/3/8,3,1
2204,22,2015/3/9,4,0
2204,22,2015/3/10,7,0
2204,22,2015/3/11,6,0
2204,22,2015/3/12,1,0
2204,22,2015/3/13,6,0
2204,22,2015/3/14,3,0
2204,22,2015/3/15,5,2
2204,22,2015/3/16,0,0
2204,22,2015/3/17,1,0
2204,22,2015/3/18,8,3
2204,22,2015/3/19,0,0
2204,22,2015/3/20,3,2
2204,22,2015/3/21,9,0
2204,22,2015/3/22,1,0
2204,22,2015/3/23,2,1
2204,22,2015/3/24,8,4
2204,22,2015/3/25,13,13
2204,22,2015/3/26,4,4
2204,22,2015/3/27,5,3
2204,22,2015/3/28,4,2
2204,22,2015/3/29,2,1
2204,22,2015/3/30,7,5
2204,22,2015/4/1,13,8
2204,22,2015/4/2,2,0
2204,22,2015/4/3,10,3
2204,22,2015/4/4,8,4
2204,22,2015/4/5,9,2
2204,22,2015/4/6,6,3
2204,22,2015/4/7,17,8
2204,22,2015/4/8,5,4
2204,22,2015/4/10,9,4
2204,22,2015/4/11,6,2
2204,22,2015/4/12,8,2
2204,22,2015/4/13,8,0
2204,22,2015/4/14,3,0
2204,22,2015/4/15,7,4
2204,22,2015/4/17,3,3
2204,22,2015/4/18,5,2
2204,22,2015/4/19,5,0
2204,22,2015/4/20,3,2
2204,22,2015/4/21,4,0
2204,22,2015/4/22,11,3
2204,22,2015/4/23,8,2
2204,22,2015/4/24,2,0
2204,22,2015/4/25,4,0
2204,22,2015/4/26,4,0
2204,22,2015/4/27,3,1
2204,22,2015/4/28,1,1
2204,22,2015/4/29,10,5
2204,22,2015/4/30,6,2
2205,22,2015/1/1,4,2
2205,22,2015/1/2,7,1
2205,22,2015/1/3,11,2
2205,22,2015/1/4,13,2
2205,22,2015/1/5,6,1
2205,22,2015/1/6,10,2
2205,22,2015/1/7,15,4
2205,22,2015/1/8,8,1
2205,22,2015/1/9,12,3
2205,22,2015/1/10,6,1
2205,22,2015/1/11,13,3
2205,22,2015/1/12,5,1
2205,22,2015/1/13,13,8
2205,22,2015/1/14,10,8
2205,22,2015/1/15,15,6
2205,22,2015/1/16,17,12
2205,22,2015/1/17,8,2
2205,22,2015/1/18,9,3
2205,22,2015/1/19,12,6
2205,22,2015/1/20,10,4
2205,22,2015/1/21,22,10
2205,22,2015/1/22,7,2
2205,22,2015/1/23,9,4
2205,22,2015/1/24,5,0
2205,22,2015/1/25,10,2
2205,22,2015/1/26,14,2
2205,22,2015/1/27,5,1
2205,22,2015/1/28,14,0
2205,22,2015/1/29,7,0
2205,22,2015/1/30,10,2
2205,22,2015/1/31,13,1
2205,22,2015/2/1,13,0
2205,22,2015/2/2,8,0
2205,22,2015/2/3,12,0
2205,22,2015/2/4,1,1
2205,22,2015/2/5,3,3
2205,22,2015/2/6,6,5
2205,22,2015/2/7,9,2
2205,22,2015/2/8,6,2
2205,22,2015/2/9,12,2
2205,22,2015/2/10,7,2
2205,22,2015/2/11,10,7
2205,22,2015/2/12,14,7
2205,22,2015/2/13,18,7
2205,22,2015/2/15,21,11
2205,22,2015/2/16,25,10
2205,22,2015/2/17,39,25
2205,22,2015/2/18,55,24
2205,22,2015/2/19,1,0
2205,22,2015/2/20,3,0
2205,22,2015/2/21,5,0
2205,22,2015/2/22,12,0
2205,22,2015/2/23,3,0
2205,22,2015/2/24,9,1
2205,22,2015/2/25,10,1
2205,22,2015/2/26,2,0
2205,22,2015/2/27,3,0
2205,22,2015/2/28,8,2
2205,22,2015/3/1,6,0
2205,22,2015/3/2,10,4
2205,22,2015/3/3,2,1
2205,22,2015/3/4,19,9
2205,22,2015/3/5,2,1
2205,22,2015/3/6,2,1
2205,22,2015/3/7,6,3
2205,22,2015/3/8,12,7
2205,22,2015/3/9,7,5
2205,22,2015/3/10,2,0
2205,22,2015/3/11,6,1
2205,22,2015/3/12,7,1
2205,22,2015/3/13,24,9
2205,22,2015/3/14,8,6
2205,22,2015/3/15,15,5
2205,22,2015/3/16,8,2
2205,22,2015/3/17,6,0
2205,22,2015/3/18,13,8
2205,22,2015/3/19,4,1
2205,22,2015/3/20,10,7
2205,22,2015/3/21,8,2
2205,22,2015/3/22,7,3
2205,22,2015/3/23,8,4
2205,22,2015/3/24,8,0
2205,22,2015/3/25,7,4
2205,22,2015/3/26,8,3
2205,22,2015/3/27,6,3
2205,22,2015/3/28,3,0
2205,22,2015/3/29,6,2
2205,22,2015/3/30,6,5
2205,22,2015/4/1,11,3
2205,22,2015/4/2,6,2
2205,22,2015/4/3,13,1
2205,22,2015/4/4,12,0
2205,22,2015/4/5,9,1
2205,22,2015/4/6,5,2
2205,22,2015/4/7,7,3
2205,22,2015/4/8,8,3
2205,22,2015/4/10,5,3
2205,22,2015/4/11,6,1
2205,22,2015/4/12,9,4
2205,22,2015/4/13,12,2
2205,22,2015/4/14,14,5
2205,22,2015/4/15,11,3
2205,22,2015/4/17,12,2
2205,22,2015/4/18,5,2
2205,22,2015/4/19,5,1
2205,22,2015/4/20,2,0
2205,22,2015/4/21,5,0
2205,22,2015/4/22,14,5
2205,22,2015/4/23,5,2
2205,22,2015/4/24,8,5
2205,22,2015/4/25,6,2
2205,22,2015/4/26,4,1
2205,22,2015/4/27,2,2
2205,22,2015/4/28,3,1
2205,22,2015/4/29,6,4
2205,22,2015/4/30,9,4
2206,22,2015/1/1,5,0
2206,22,2015/1/2,7,0
2206,22,2015/1/3,5,0
2206,22,2015/1/4,9,1
2206,22,2015/1/5,4,1
2206,22,2015/1/6,3,1
2206,22,2015/1/7,2,0
2206,22,2015/1/8,4,0
2206,22,2015/1/9,15,0
2206,22,2015/1/10,5,0
2206,22,2015/1/11,11,0
2206,22,2015/1/12,2,0
2206,22,2015/1/13,11,0
2206,22,2015/1/14,5,0
2206,22,2015/1/15,7,0
2206,22,2015/1/16,13,2
2206,22,2015/1/17,8,0
2206,22,2015/1/18,8,0
2206,22,2015/1/19,7,2
2206,22,2015/1/20,5,0
2206,22,2015/1/21,21,4
2206,22,2015/1/22,8,2
2206,22,2015/1/23,11,1
2206,22,2015/1/24,5,0
2206,22,2015/1/25,7,1
2206,22,2015/1/26,10,0
2206,22,2015/1/27,2,1
2206,22,2015/1/28,24,8
2206,22,2015/1/29,11,2
2206,22,2015/1/30,1,0
2206,22,2015/1/31,6,0
2206,22,2015/2/1,7,2
2206,22,2015/2/2,3,2
2206,22,2015/2/3,2,1
2206,22,2015/2/4,0,0
2206,22,2015/2/5,1,0
2206,22,2015/2/6,2,0
2206,22,2015/2/7,6,0
2206,22,2015/2/8,4,1
2206,22,2015/2/9,14,0
2206,22,2015/2/10,5,0
2206,22,2015/2/11,3,0
2206,22,2015/2/12,10,0
2206,22,2015/2/13,8,0
2206,22,2015/2/15,6,1
2206,22,2015/2/16,16,2
2206,22,2015/2/17,17,0
2206,22,2015/2/18,18,0
2206,22,2015/2/19,2,0
2206,22,2015/2/20,0,0
2206,22,2015/2/21,4,0
2206,22,2015/2/22,2,0
2206,22,2015/2/23,4,0
2206,22,2015/2/24,6,0
2206,22,2015/2/25,2,0
2206,22,2015/2/26,6,0
2206,22,2015/2/27,4,0
2206,22,2015/2/28,5,0
2206,22,2015/3/1,4,0
2206,22,2015/3/2,0,0
2206,22,2015/3/3,12,0
2206,22,2015/3/4,8,1
2206,22,2015/3/5,1,0
2206,22,2015/3/6,1,0
2206,22,2015/3/7,0,0
2206,22,2015/3/8,3,0
2206,22,2015/3/9,4,0
2206,22,2015/3/10,3,0
2206,22,2015/3/11,5,0
2206,22,2015/3/12,6,0
2206,22,2015/3/13,4,0
2206,22,2015/3/14,5,0
2206,22,2015/3/15,11,0
2206,22,2015/3/16,4,0
2206,22,2015/3/17,2,1
2206,22,2015/3/18,17,4
2206,22,2015/3/19,3,2
2206,22,2015/3/20,4,0
2206,22,2015/3/21,10,2
2206,22,2015/3/22,11,1
2206,22,2015/3/23,3,0
2206,22,2015/3/24,4,2
2206,22,2015/3/25,2,0
2206,22,2015/3/26,5,1
2206,22,2015/3/27,12,1
2206,22,2015/3/28,2,0
2206,22,2015/3/29,7,0
2206,22,2015/3/30,4,0
2206,22,2015/4/1,8,1
2206,22,2015/4/2,3,0
2206,22,2015/4/3,13,0
2206,22,2015/4/4,10,0
2206,22,2015/4/5,6,0
2206,22,2015/4/6,1,0
2206,22,2015/4/7,6,1
2206,22,2015/4/8,14,1
2206,22,2015/4/10,7,5
2206,22,2015/4/11,10,2
2206,22,2015/4/12,8,2
2206,22,2015/4/13,6,2
2206,22,2015/4/14,10,2
2206,22,2015/4/15,12,3
2206,22,2015/4/17,10,3
2206,22,2015/4/18,5,2
2206,22,2015/4/19,3,1
2206,22,2015/4/20,1,0
2206,22,2015/4/21,8,3
2206,22,2015/4/22,10,2
2206,22,2015/4/23,18,2
2206,22,2015/4/24,3,0
2206,22,2015/4/25,6,0
2206,22,2015/4/26,5,0
2206,22,2015/4/27,2,0
2206,22,2015/4/28,3,1
2206,22,2015/4/29,14,1
2206,22,2015/4/30,13,2
2207,22,2015/1/1,2,0
2207,22,2015/1/2,5,0
2207,22,2015/1/3,6,0
2207,22,2015/1/4,6,0
2207,22,2015/1/5,0,0
2207,22,2015/1/6,7,0
2207,22,2015/1/7,8,0
2207,22,2015/1/8,4,0
2207,22,2015/1/9,7,0
2207,22,2015/1/10,4,0
2207,22,2015/1/11,5,0
2207,22,2015/1/12,0,0
2207,22,2015/1/13,1,0
2207,22,2015/1/14,0,0
2207,22,2015/1/15,7,0
2207,22,2015/1/16,9,0
2207,22,2015/1/17,3,0
2207,22,2015/1/18,5,0
2207,22,2015/1/19,10,0
2207,22,2015/1/20,1,0
2207,22,2015/1/21,8,0
2207,22,2015/1/22,5,0
2207,22,2015/1/23,14,0
2207,22,2015/1/24,7,0
2207,22,2015/1/25,4,0
2207,22,2015/1/26,0,0
2207,22,2015/1/27,3,0
2207,22,2015/1/28,10,0
2207,22,2015/1/29,2,0
2207,22,2015/1/30,8,0
2207,22,2015/1/31,5,0
2207,22,2015/2/1,6,0
2207,22,2015/2/2,2,0
2207,22,2015/2/3,6,0
2207,22,2015/2/4,0,0
2207,22,2015/2/5,5,2
2207,22,2015/2/6,6,0
2207,22,2015/2/7,2,0
2207,22,2015/2/8,1,0
2207,22,2015/2/9,9,1
2207,22,2015/2/10,3,1
2207,22,2015/2/11,23,6
2207,22,2015/2/12,13,3
2207,22,2015/2/13,16,3
2207,22,2015/2/15,25,4
2207,22,2015/2/16,22,2
2207,22,2015/2/17,32,9
2207,22,2015/2/18,46,7
2207,22,2015/2/19,6,1
2207,22,2015/2/20,0,0
2207,22,2015/2/21,2,0
2207,22,2015/2/22,2,0
2207,22,2015/2/23,3,0
2207,22,2015/2/24,6,0
2207,22,2015/2/25,2,0
2207,22,2015/2/26,3,0
2207,22,2015/2/27,5,0
2207,22,2015/2/28,3,0
2207,22,2015/3/1,2,0
2207,22,2015/3/2,4,0
2207,22,2015/3/3,2,0
2207,22,2015/3/4,5,0
2207,22,2015/3/5,1,0
2207,22,2015/3/6,1,0
2207,22,2015/3/7,4,1
2207,22,2015/3/8,0,0
2207,22,2015/3/9,2,0
2207,22,2015/3/10,1,0
2207,22,2015/3/11,6,0
2207,22,2015/3/12,9,0
2207,22,2015/3/13,11,1
2207,22,2015/3/14,4,0
2207,22,2015/3/15,1,0
2207,22,2015/3/16,2,1
2207,22,2015/3/17,2,1
2207,22,2015/3/18,4,0
2207,22,2015/3/19,6,1
2207,22,2015/3/20,2,0
2207,22,2015/3/21,7,0
2207,22,2015/3/22,3,0
2207,22,2015/3/23,3,1
2207,22,2015/3/24,2,0
2207,22,2015/3/25,1,0
2207,22,2015/3/26,6,0
2207,22,2015/3/27,2,0
2207,22,2015/3/28,7,0
2207,22,2015/3/29,3,0
2207,22,2015/3/30,12,0
2207,22,2015/4/1,2,0
2207,22,2015/4/2,2,0
2207,22,2015/4/3,12,0
2207,22,2015/4/4,4,0
2207,22,2015/4/5,7,0
2207,22,2015/4/6,5,0
2207,22,2015/4/7,9,0
2207,22,2015/4/8,4,0
2207,22,2015/4/10,4,0
2207,22,2015/4/11,3,0
2207,22,2015/4/12,9,1
2207,22,2015/4/13,2,0
2207,22,2015/4/14,6,2
2207,22,2015/4/15,6,2
2207,22,2015/4/17,0,0
2207,22,2015/4/18,4,0
2207,22,2015/4/19,3,0
2207,22,2015/4/20,2,0
2207,22,2015/4/21,2,0
2207,22,2015/4/22,2,0
2207,22,2015/4/23,2,0
2207,22,2015/4/24,2,0
2207,22,2015/4/25,2,0
2207,22,2015/4/26,4,0
2207,22,2015/4/27,4,0
2207,22,2015/4/28,1,0
2207,22,2015/4/29,7,2
2207,22,2015/4/30,7,0
2208,22,2015/1/1,3,0
2208,22,2015/1/2,7,0
2208,22,2015/1/3,5,0
2208,22,2015/1/4,5,1
2208,22,2015/1/5,2,0
2208,22,2015/1/6,3,0
2208,22,2015/1/7,3,0
2208,22,2015/1/8,0,0
2208,22,2015/1/9,2,0
2208,22,2015/1/10,7,0
2208,22,2015/1/11,3,0
2208,22,2015/1/12,1,0
2208,22,2015/1/13,2,0
2208,22,2015/1/14,1,0
2208,22,2015/1/15,3,0
2208,22,2015/1/16,2,0
2208,22,2015/1/17,4,0
2208,22,2015/1/18,1,0
2208,22,2015/1/19,2,0
2208,22,2015/1/20,2,0
2208,22,2015/1/21,5,0
2208,22,2015/1/22,1,0
2208,22,2015/1/23,0,0
2208,22,2015/1/24,1,0
2208,22,2015/1/25,3,0
2208,22,2015/1/26,3,0
2208,22,2015/1/27,1,0
2208,22,2015/1/28,3,0
2208,22,2015/1/29,3,0
2208,22,2015/1/30,2,0
2208,22,2015/1/31,3,0
2208,22,2015/2/1,0,0
2208,22,2015/2/2,4,0
2208,22,2015/2/3,2,0
2208,22,2015/2/4,0,0
2208,22,2015/2/5,1,0
2208,22,2015/2/6,3,0
2208,22,2015/2/7,1,0
2208,22,2015/2/8,1,0
2208,22,2015/2/9,4,0
2208,22,2015/2/10,4,0
2208,22,2015/2/11,2,0
2208,22,2015/2/12,1,0
2208,22,2015/2/13,4,0
2208,22,2015/2/15,0,0
2208,22,2015/2/16,5,0
2208,22,2015/2/17,5,0
2208,22,2015/2/18,5,0
2208,22,2015/2/19,0,0
2208,22,2015/2/20,2,0
2208,22,2015/2/21,0,0
2208,22,2015/2/22,0,0
2208,22,2015/2/23,1,0
2208,22,2015/2/24,1,0
2208,22,2015/2/25,1,0
2208,22,2015/2/26,1,0
2208,22,2015/2/27,1,0
2208,22,2015/2/28,0,0
2208,22,2015/3/1,0,0
2208,22,2015/3/2,3,0
2208,22,2015/3/3,0,0
2208,22,2015/3/4,3,0
2208,22,2015/3/5,3,0
2208,22,2015/3/6,1,0
2208,22,2015/3/7,2,0
2208,22,2015/3/8,1,0
2208,22,2015/3/9,2,0
2208,22,2015/3/10,2,0
2208,22,2015/3/11,1,0
2208,22,2015/3/12,4,0
2208,22,2015/3/13,2,0
2208,22,2015/3/14,2,0
2208,22,2015/3/15,1,0
2208,22,2015/3/16,0,0
2208,22,2015/3/17,2,0
2208,22,2015/3/18,6,1
2208,22,2015/3/19,2,0
2208,22,2015/3/20,1,0
2208,22,2015/3/21,1,0
2208,22,2015/3/22,3,0
2208,22,2015/3/23,4,0
2208,22,2015/3/24,1,0
2208,22,2015/3/25,1,0
2208,22,2015/3/26,0,0
2208,22,2015/3/27,1,0
2208,22,2015/3/28,5,0
2208,22,2015/3/29,1,0
2208,22,2015/3/30,1,0
2208,22,2015/4/1,2,0
2208,22,2015/4/2,3,0
2208,22,2015/4/3,3,0
2208,22,2015/4/4,3,0
2208,22,2015/4/5,2,0
2208,22,2015/4/6,0,0
2208,22,2015/4/7,6,0
2208,22,2015/4/8,1,1
2208,22,2015/4/10,1,1
2208,22,2015/4/11,3,2
2208,22,2015/4/12,1,0
2208,22,2015/4/13,0,0
2208,22,2015/4/14,4,3
2208,22,2015/4/15,7,2
2208,22,2015/4/17,4,1
2208,22,2015/4/18,3,1
2208,22,2015/4/19,2,0
2208,22,2015/4/20,3,0
2208,22,2015/4/21,0,0
2208,22,2015/4/22,5,0
2208,22,2015/4/23,1,0
2208,22,2015/4/24,1,0
2208,22,2015/4/25,5,0
2208,22,2015/4/26,3,0
2208,22,2015/4/27,0,0
2208,22,2015/4/28,1,0
2208,22,2015/4/29,2,0
2208,22,2015/4/30,3,0
2209,22,2015/1/1,3,1
2209,22,2015/1/2,3,0
2209,22,2015/1/3,3,0
2209,22,2015/1/4,1,0
2209,22,2015/1/5,3,0
2209,22,2015/1/6,3,0
2209,22,2015/1/7,2,0
2209,22,2015/1/8,2,0
2209,22,2015/1/9,4,0
2209,22,2015/1/10,8,0
2209,22,2015/1/11,3,0
2209,22,2015/1/12,1,0
2209,22,2015/1/13,2,0
2209,22,2015/1/14,1,0
2209,22,2015/1/15,2,0
2209,22,2015/1/16,3,0
2209,22,2015/1/17,2,1
2209,22,2015/1/18,3,0
2209,22,2015/1/19,5,4
2209,22,2015/1/20,2,1
2209,22,2015/1/21,5,0
2209,22,2015/1/22,4,2
2209,22,2015/1/23,2,1
2209,22,2015/1/24,1,0
2209,22,2015/1/25,0,0
2209,22,2015/1/26,0,0
2209,22,2015/1/27,2,0
2209,22,2015/1/28,1,1
2209,22,2015/1/29,3,1
2209,22,2015/1/30,2,1
2209,22,2015/1/31,6,2
2209,22,2015/2/1,5,4
2209,22,2015/2/2,2,0
2209,22,2015/2/3,9,3
2209,22,2015/2/4,0,0
2209,22,2015/2/5,1,0
2209,22,2015/2/6,0,0
2209,22,2015/2/7,1,0
2209,22,2015/2/8,0,0
2209,22,2015/2/9,8,0
2209,22,2015/2/10,4,1
2209,22,2015/2/11,4,0
2209,22,2015/2/12,3,0
2209,22,2015/2/13,3,0
2209,22,2015/2/15,10,0
2209,22,2015/2/16,9,1
2209,22,2015/2/17,11,0
2209,22,2015/2/18,10,0
2209,22,2015/2/19,3,0
2209,22,2015/2/20,0,0
2209,22,2015/2/21,0,0
2209,22,2015/2/22,0,0
2209,22,2015/2/23,1,0
2209,22,2015/2/24,1,0
2209,22,2015/2/25,1,0
2209,22,2015/2/26,1,0
2209,22,2015/2/27,0,0
2209,22,2015/2/28,1,0
2209,22,2015/3/1,2,0
